id,platform,content,createdAt,permalink,reactionsCount,sharesCount,commentsCount,category
1447418488835258_1357049609755795,Facebook,"มหาวิทยาลัยมหิดล ร่วมกับ บริษัท ดิ เอสเคิร์ฟ จำกัด (Google Cloud พาร์ทเนอร์ที่ได้รับการรับรองด้านการศึกษา) 🧑‍🎓
เชิญชวน นักศึกษา อาจารย์ และบุคลากร เข้าร่วมโครงการ ""Samart Skills (Google Career Certificate) ระยะที่ 3"" (ระยะเวลาโครงการถึงเดือนธันวาคม 2568)
‼️ฟรีไม่มีค่าใช้จ่าย‼️
💻 รับสมัครตั้งแต่วันนี้ - วันที่ 31 สิงหาคม 2568
.
🎁 สิทธิประโยชน์สำหรับนักศึกษา 🎁
• ได้รับชั่วโมงกิจกรรมเสริมหลักสูตร (Activity Transcript) 30 ชั่วโมง / หลักสูตร (ยกเว้นคอร์สเพิ่มเติม ได้รับ 5 ชั่วโมง/คอร์ส)
• โอกาสสมัครงานกับองค์กรพันธมิตรผู้ว่าจ้างในโครงการ Samart Skills
.
👉 ลงทะเบียน: https://forms.gle/9FGUfBwVaWGhqr2F9
👉 รายละเอียดหลักสูตร: https://muit.mahidol.ac.th/downloads/dl/GoogleProfessionalCertificates.pdf
👉 ข้อมูลโครงการ: https://muit.mahidol.ac.th/dl/google-certificat2568/
———————————————————————————
สอบถามเพิ่มเติม: กองเทคโนโลยีสารสนเทศ มหาวิทยาลัยมหิดล 
☎️ 0-2849-6022 📩 dl@mahidol.ac.th",2025-08-01 06:22:43,https://www.facebook.com/1441935884600500/posts/1357049609755795,39,54,0,Opportunity&Recruitment
1447418488835258_1357050066422416,Facebook,"Mahidol University, in collaboration with The S Curve Company Ltd. (a Google Cloud Certified Education Partner), is pleased to invite all students, faculty, and staff to participate in Phase 3 of the Samart Skills (Google Career Certificate) Program.
‼️Free of Charge‼️
.
🗓️ Important Dates
•  Application Period: Now – August 31, 2025
• Program Duration: Through December 2025
.
🎁 Benefits for Students 🎁
• Activity Transcript Credits (for undergraduate students): Earn 30 hours of extracurricular activity credits for each main certificate completed, and 5 hours for each additional course.
• Career Opportunities: Access exclusive job openings through the Samart Skills partner employer network.
.
👉 Register here: https://forms.gle/9FGUfBwVaWGhqr2F9
👉 Course Details: https://muit.mahidol.ac.th/downloads/dl/GoogleProfessionalCertificates.pdf
👉 Program Information: https://muit.mahidol.ac.th/dl/google-certificat2568/
———————————————————————————
Contact: Division of Information Technology 
☎️ 0-2849-6022 📩 dl@mahidol.ac.th",2025-08-01 06:23:22,https://www.facebook.com/1441935884600500/posts/1357050066422416,6,3,0,Opportunity&Recruitment
1447418488835258_1363473285780094,Facebook,"📣 ขอความร่วมมือตอบแบบสอบถาม 📣
ภาวะการมีงานทำของบัณทิต ม.มหิดล ประจำปีการศึกษา 2567
.
ตามที่ท่านได้ยืนยันการขึ้นทะเบียนบัณฑิตประจำปีการศึกษา 2567 เรียบร้อยแล้วนั้น มหาวิทยาลัยมหิดลขอความอนุเคราะห์เข้าตอบแบบสอบถามภาวะการมีงานทำของบัณฑิตได้ที่
👉 https://employment.mahidol.ac.th/Questionnaire
.
หากมีปัญหาในการเข้าใช้งานระบบ สามารถดำเนินการขอรหัสผ่านได้ที่
👉 https://myinternet.mahidol.ac.th
———————————————————————————
☎️ สอบถามข้อมูลเพิ่มเติมเกี่ยวกับแบบสอบถามเพิ่มเติม
กองบริหารการศึกษา โทร. 02 849 4566 - 4572 (ในวัน-เวลาราชการ)
☎️ สอบถามข้อมูล Account Internet เพิ่มเติม
กองเทคโนโลยีสารสนเทศ โทร. 02 849 6022",2025-08-08 06:40:10,https://www.facebook.com/1441935884600500/posts/1363473285780094,9,6,0,miscellaneous
1447418488835258_1380573704070052,Facebook,"⚠️ แจ้งเตือนอีเมลหลอกลวง ⚠️
ถ้าได้รับอีเมลดังกล่าว อย่าหลงเชื่อ คลิก Link หรือให้ข้อมูลใด ๆ ทั้งสิ้น
หากเข้าเว็บไซต์ดังกล่าวไปแล้ว ให้ทำการเปลี่ยน Password อีเมลได้ที่
👉 https://myinternet.mahidol.ac.th/",2025-08-27 03:35:08,https://www.facebook.com/1441935884600500/posts/1380573704070052,19,21,0,Warning annoucements
1447418488835258_1380591340734955,Facebook,"📣 กองเทคโนโลยีสารสนเทศ มหาวิทยาลัยมหิดล ขอเชิญบุคลากรที่สนใจเข้าร่วม
การอบรมเชิงปฏิบัติการ Generative AI สำหรับบุคลากรมหาวิทยาลัยมหิดลรุ่นที่ 2

หลักสูตร ""จากประชุมสู่รายงานใช้ Generative AI ถอดเทปและสรุปงานแบบมือโปร""

🗓️ วันพฤหัสบดีที่ 11 กันยายน 2568
🕘 เวลา 09.00 - 16.00 น.
💻 รูปแบบ Online ผ่านระบบ Webex (รูปแบบ Onsite มีผู้สมัครเต็มจำนวนแล้ว)

✨ ความพิเศษ ✨
ได้รับเกียรติจากผู้บริหารส่วนงานร่วมแลกเปลี่ยนเรียนรู้ผลงานวิจัย เรื่อง
การเปลี่ยนผ่านองค์กรด้วย AI : กรณีศึกษาการใช้ Generative AI เพื่อสรุปประชุม
(AI-Driven Digital Transformation A Case Study in Generative AI for Meeting Summary)

ลงทะเบียน Online ภายในวันที่ 31 สิงหาคม 2568
👉 https://survey-muit.mahidol.ac.th/index.php/399499
กำหนดการและรายละเอียดโครงการ
👉 https://muit.mahidol.ac.th/generative-ai/
———————————————————————————
☎️ ติดต่อสอบถามเพิ่มเติมได้ที่ กองเทคโนโลยีสารสนเทศ โทร 0-2849-6022",2025-08-27 04:07:16,https://www.facebook.com/1441935884600500/posts/1380591340734955,15,13,0,Events
1447418488835258_1384349323692490,Facebook,"📌 ตั้งแต่วันที่ 1 กันยายน 2568 เป็นต้นไป การเข้าใช้งานระบบ e-Document ด้วย Username และ Password ผู้ใช้งานจะต้องยืนยันตัวตนแบบสองขั้นตอน Two- Factor Authentication (2FA) ผ่านแอปพลิเคชัน Google Authenticator โดยรองรับการใช้งานทั้งในระบบ IOS และ Android 📱
ศึกษาข้อมูลเพิ่มเติมได้ที่ https://muit.mahidol.ac.th/docs/users-guide/manual-mu-administration/e-document/",2025-08-31 10:29:07,https://www.facebook.com/1441935884600500/videos/1074874781386039,54,45,0,Systemic Annoucements
1447418488835258_1384956810298408,Facebook,"มหาวิทยาลัยมหิดลมีนโยบาย เพิ่มมาตรการความมั่นคงปลอดภัยไซเบอร์ ในการเข้าใช้งานระบบ e-document

การเข้าใช้งานระบบ e-document ให้เข้าใช้งานตามแนวทางอย่างหนึ่งอย่างใด ดังนี้
1. เข้าใช้งานผ่านระบบ ThalD เป็นหลัก
2. เข้าใช้งานผ่าน account/password โดยใช้การยืนยันตัวตนแบบ Two-Factor Authentication
ด้วยแอปพลิเคชัน Google Authenticator บนโทรศัพท์เคลื่อนที่ ทั้งนี้เริ่มตั้งแต่ 📌 วันที่ 1 กันยายน 2568

ศึกษาข้อมูลเพิ่มเติมได้ที่ https://muit.mahidol.ac.th/docs/users-guide/manual-mu-administration/e-document/",2025-09-01 04:09:57,https://www.facebook.com/1441935884600500/posts/1384956810298408,28,19,0,Systemic Annoucements
1447418488835258_1385938993533523,Facebook,"🎉 Mahidol เปิดให้ใช้ AI ระดับ Premium ช่วยค้นหางานวิจัยฟรีแล้ววันนี้!

Consensus AI จะช่วยค้นหาเฉพาะ Research Paper เพื่อมาตอบคำถามของนักวิจัย โดยสามารถถาม AI ได้ว่า “จริงหรือไม่ว่า...” แล้ว AI จะหาคำตอบจากเปเปอร์จริง พร้อมระบุว่ากี่เปอร์เซ็นต์ของงานเห็นด้วย และมี citation ให้ครบ

👩‍🏫 สำหรับอาจารย์ นักศึกษา และบุคลากรมหิดลทุกคน  
✉️ เพียงล็อกอินด้วยอีเมล .ac .th ก็ใช้ Consensus AI ได้ฟรีทันที  
⚡ ค้นงานวิจัยได้เร็ว แม่นยำ เชื่อถือได้

⏳ ตั้งแต่วันนี้ – 18 สิงหาคม 2569

#Mahidol #ConsensusAI
#MahidolResearch #MUREX",2025-09-02 06:10:36,https://www.facebook.com/1441935884600500/posts/1385938993533523,22,20,0,Promotions&Special deals
1447418488835258_1391950592932363,Facebook,"⚠️ แจ้งเตือนอีเมลหลอกลวง (Phishing)⚠️ แอบอ้างกองเทคโนโลยีสารสนเทศ

ข้อสังเกต:
1.ผู้ส่งน่าสงสัย: อีเมลจากมหาวิทยาลัยที่เป็นทางการจะไม่ได้ใช้ชื่อบุคคลเป็นผู้ส่ง
2.สร้างความเร่งด่วน: มีการกำหนดเวลา 48 ชั่วโมงและขู่ว่าจะลบบัญชีเพื่อกดดันให้ผู้รับรีบกดลิงก์
3.ขอให้คลิกลิงก์: อีเมลหลอกลวงมักจะล่อให้คลิกลิงก์เพื่อเข้าไปยังหน้าเว็บปลอมสำหรับกรอกชื่อผู้ใช้และรหัสผ่าน

คำแนะนำ
หากได้รับอีเมลดังกล่าว อย่าหลงเชื่อ คลิก Link หรือให้ข้อมูลใด ๆ ทั้งสิ้น
หากเข้าเว็บไซต์ดังกล่าวไปแล้ว ให้ทำการเปลี่ยน Password อีเมลได้ที่
👉 https://myinternet.mahidol.ac.th/",2025-09-09 03:04:07,https://www.facebook.com/1441935884600500/posts/1391950592932363,19,28,0,Warning annoucements
1447418488835258_1391959019598187,Facebook,"📣โครงการบรรยายและเสวนาเพื่อเสริมสร้างศักยภาพทางด้านปัญญาประดิษฐ์และการสร้างเครือข่ายปัญญาประดิษฐ์ในมหาวิทยาลัยมหิดล ประจำปีงบประมาณ 2568

📢""Artificial Intelligence Capacity Building and Community Network Formation in Mahidol University Sustainability""

📌เปิดรับสมัครลงทะเบียนตั้งแต่วันที่ 8 – 21 กันยายน 2568

🔥จำกัดจำนวน 200 ท่าน ฟรี ! ไม่มีค่าใช้จ่าย

👇รายละเอียดเพิ่มเติม
https://muit.mahidol.ac.th/ai-community/",2025-09-09 03:20:06,https://www.facebook.com/1441935884600500/posts/1391959019598187,28,15,0,Events
1447418488835258_1399363318857757,Facebook,"‼️ โปรดระวัง‼️ อีเมลหลอกลวง Phishing Mail

🔴 ข้อสังเกต
1.ผู้ส่งน่าสงสัย: แม้จะเป็นอีเมลที่ลงท้ายด้วย @student.mahidol.edu แต่การประกาศเรื่องสำคัญระดับความปลอดภัยของ ""ผู้ใช้ทั้งหมด"" ไม่ควรถูกส่งจากบัญชีของนักศึกษา แต่ควรมาจากหน่วยงานที่รับผิดชอบโดยตรง เช่น กองเทคโนโลยีสารสนเทศ (MUIT)
2.สร้างความรู้สึกเร่งด่วน: การขู่ว่าจะ ""ลบบัญชีอย่างถาวรภายใน 48 ชั่วโมง "" เพื่อทำให้ตกใจและรีบกดลิงก์โดยไม่ทันได้ไตร่ตรอง
3.ลิงก์ที่ไม่น่าไว้ใจ: ลิงก์อส่วนที่อันตรายที่สุด หากกดเข้าไป มักจะนำไปสู่หน้าเว็บปลอมที่ทำเลียนแบบหน้าล็อกอินของมหาวิทยาลัย เพื่อขโมยชื่อผู้ใช้และรหัสผ่าน
4.ภาษาไม่เป็นทางการ: การใช้คำว่า ""แล้วพบกันใหม่นะคะ"" เป็นภาษาที่ดูเป็นกันเองเกินกว่าจะเป็นการสื่อสารอย่างเป็นทางการจากมหาวิทยาลัย

🔴 คำแนะนำ
ถ้าได้รับอีเมลดังกล่าว อย่าหลงเชื่อ คลิก Link หรือให้ข้อมูลใด ๆ ทั้งสิ้นหากเข้าเว็บไซต์ดังกล่าวไปแล้วให้ทำการเปลี่ยน Password อีเมลได้ที่
👉 https://myinternet.mahidol.ac.th/",2025-09-17 08:56:38,https://www.facebook.com/1441935884600500/posts/1399363318857757,12,11,0,Warning annoucements
1447418488835258_1401243025336453,Facebook,"ขอเชิญผู้บริหาร คณาจารย์ และบุคลากรมหาวิทยาลัยมหิดล
ร่วมงาน บรรยายและเสวนาเพื่อเสริมสร้างศักยภาพด้านปัญญาประดิษฐ์ และการสร้างเครือข่าย AI ในมหาวิทยาลัยมหิดล ประจำปีงบประมาณ 2568 “Artificial Intelligence Capacity Building and Community Network Formation in Mahidol University” 

• พบกับผู้บริหารด้าน IT ของมหาวิทยาลัยมหิดล ร่วมด้วยผู้บริหารและผู้เชี่ยวชาญจากองค์กรชั้นนำด้าน AI ได้แก่ AWS Thailand, Google Cloud Thailand, Microsoft Thailand และ Siam.AI Cloud
• เวทีเสวนาแลกเปลี่ยนมุมมองกับผู้บริหารและผู้เชี่ยวชาญจากภาคเอกชน อาทิ Central Retail Digital, KASIKORN Business-Technology Group, Looloo Technology และ SCB 10X เกี่ยวกับ AI และโอกาสในการสร้างความร่วมมือ
• บรรยายพิเศษเชิงลึก ถ่ายทอดองค์ความรู้และเทคนิคการประยุกต์ใช้ AI จากวิทยากรผู้ทรงคุณวุฒิ

🗓️ วันศุกร์ ที่ 26 กันยายน 2568
🕘 เวลา 09.00 - 16.00 น.
📍 ณ ห้องบรรยายศาสตราจารย์นายแพทย์ชัชวาล โอสถานนท์ ชั้น 1 สำนักงานอธิการบดี มหาวิทยาลัยมหิดล ศาลายา

🔥 จำกัดจำนวน 300 ท่าน ไม่มีค่าใช้จ่าย
🎁 พร้อมลุ้นรับ Starbucks Gift Card

สามารถลงทะเบียนได้ที่ : https://survey-muit.mahidol.ac.th/index.php/785258
รายละเอียดและกำหนดการโครงการบรรยายและเสวนาฯ : https://muit.mahidol.ac.th/ai-community/
———————————————————————————
☎️ ติดต่อสอบถามเพิ่มเติมได้ที่ กองเทคโนโลยีสารสนเทศ โทร 0-2849-6022",2025-09-19 07:54:45,https://www.facebook.com/1441935884600500/posts/1401243025336453,13,4,0,Events
1447418488835258_1404163091711113,Facebook,"10 ขั้นตอนตั้งค่า Windows ให้ปลอดภัยจากการถูกโจมตีทางไซเบอร์

การตั้งค่า Windows เพื่อป้องกันภัยจากการโจมตีทางไซเบอร์เป็นเรื่องสำคัญ เพราะระบบปฏิบัติการ Windows มักตกเป็นเป้าหมายในการโจมตีอยู่เสมอ ขั้นตอนต่อไปนี้จะช่วยเพิ่มความปลอดภัยให้กับระบบปฏิบัติการ Windows ของผู้ใช้งาน

1️⃣ อัปเดตระบบปฏิบัติการและซอฟต์แวร์อย่างสม่ำเสมอ
2️⃣ ใช้ Windows Defender หรือซอฟต์แวร์แอนตี้ไวรัสที่น่าเชื่อถือ
3️⃣ เปิดใช้งานไฟร์วอลล์ (Firewall)
4️⃣ ตั้งค่าการตรวจสอบตัวตนหลายขั้นตอน (Multi-Factor Authentication)
5️⃣ ตั้งค่าการควบคุมการใช้งานไฟล์และแอปพลิเคชัน
6️⃣ จำกัดสิทธิ์ของบัญชีผู้ใช้
7️⃣ ตั้งค่าการล็อกหน้าจอและกำหนดระยะเวลาล็อกอัตโนมัติ
8️⃣ ใช้การเข้ารหัสข้อมูล (Encryption)
9️⃣ ปิดการใช้งานการเข้าถึงระยะไกล (Remote Access) หากไม่จำเป็น
🔟 ระวังการดาวน์โหลดไฟล์และการคลิกลิงก์ที่ไม่น่าเชื่อถือ

สามารถศึกษารายละเอียดเพิ่มเติมได้ที่ : https://muit.mahidol.ac.th/docs/users-guide/manual-it-security-guide/manual-it-guide-windows-settings/",2025-09-22 07:11:53,https://www.facebook.com/1441935884600500/posts/1404163091711113,15,27,0,Guides
1447418488835258_1404930801634342,Facebook,"โอกาสสำหรับอาจารย์และนักวิจัยที่มีไอเดียเจ๋ง ๆ มาถึงแล้ว! 💡✨
MAHIDOL X SIAM AI เปิดรับการประกวดภายใต้หัวข้อ VENTURE LAB 2025 
เวทีที่จะช่วยให้ไอเดียทางธุรกิจของคุณเป็นจริง ไม่ว่าจะเป็น AI, เทคโนโลยี, สังคมและสิ่งแวดล้อม หรือด้านสุขภาพ

🗓️ รับสมัครวันนี้ - 28 กันยายน 2568
อ่านรายละเอียดเพิ่มเติมและสมัครได้ที่ : https://muit.mahidol.ac.th/venture-lab2025/",2025-09-23 02:41:13,https://www.facebook.com/1441935884600500/posts/1404930801634342,8,4,1,Opportunity&Recruitment
1447418488835258_1414750257319063,Facebook,"ข่าวดี 📣 มหาวิทยาลัยมหิดลเปิดให้บริการซอฟต์แวร์ Ansys for Research and Teaching
ชุดเครื่องมือเต็มรูปแบบเพื่อสนับสนุนงานวิจัย การเรียนการสอน

เริ่มต้นใช้งานได้ตั้งแต่วันที่ 2 ตุลาคม 2568 เป็นต้นไป
‼️สงวนสิทธิ์เฉพาะบุคลากรและนักศึกษาของมหาวิทยาลัยมหิดลเท่านั้น‼️

สามารถดาวน์โหลดพร้อมวิธีติดตั้งได้ที่ : https://muit.mahidol.ac.th/docs/users-guide/manual-install-programs/ansys/ansys-installation/
———————————————————————————
กรณีพบปัญหาสามารถติดต่อสอบถาม
คุณปิยอนันต์ CADFEM Technical Support
อีเมล: support@cadfem-sea.com
โทร: 065-240-8650
———————————————————————————
สำหรับผู้ที่ต้องการใช้การประมวลผลของ HPC (High-Performance Computing)
สามารถติดต่อสอบถามรายละเอียดและขั้นตอนการเข้าใช้งานได้ที่
ผู้ช่วยศาสตราจารย์ ดร.ปานนท์ ลาชโรจน์ อีเมล: panon.lat@mahidol.ac.th",2025-10-03 11:05:03,https://www.facebook.com/1441935884600500/posts/1414750257319063,27,27,0,Systemic Annoucements
1447418488835258_1417520763708679,Facebook,"กองเทคโนโลยีสารสนเทศขอเชิญอาจารย์ บุคลากร และนักศึกษา เข้าร่วมการอบรมเชิงปฏิบัติการฯ หลักสูตร ""Generative AI กับจริยธรรมในองค์กร: ใช้อย่างไรไม่ละเมิด ไม่เสี่ยง""  
พบกับวิทยากร ผศ.ดร.โษฑศ์รัตต ธรรมบุษดี 
- ผู้ช่วยคณบดีฝ่ายการเปลี่ยนแปลงทางดิจิทัลขององค์กร คณะวิศวกรรมศาสตร์ มหาวิทยาลัยมหิดล
- อาจารย์ประจำกลุ่มสาขาวิชา IT Management คณะวิศวกรรมศาสตร์ มหาวิทยาลัยมหิดล
- ผู้เชี่ยวชาญด้าน Data Governance, PDPA และ AI Governance

🗓️ วันพฤหัสบดี ที่ 16 ตุลาคม 2568
🕘 เวลา 09.00 - 16.00 น.

Onsite
📍ณ ห้องอบรม (Training Room) กองเทคโนโลยีสารสนเทศ ชั้น 1 อาคารสำนักงานอธิการบดี มหาวิทยาลัยมหิดล ศาลายา 
Online
💻 ผ่านระบบ Webex

รับสมัคร: บัดนี้ - วันที่ 13 ตุลาคม 2568
ลงทะเบียน Onsite ❌เฉพาะบุคลากร❌ 4️⃣0️⃣ ท่าน
👉 https://muhr.mahidol.ac.th/Registration/project/detail_p.php?p=8kUwk1d0AjW%20
ลงทะเบียน Online (บุคลากรและนักศึกษา) 8️⃣0️⃣0️⃣ ท่าน
👉 https://muhr.mahidol.ac.th/Registration/project/detail_p.php?p=8kUwk1d0ADZ
———————————————————————————
☎️ ติดต่อสอบถามเพิ่มเติมได้ที่ กองเทคโนโลยีสารสนเทศ โทร 0-2849-6022",2025-10-06 07:23:58,https://www.facebook.com/1441935884600500/posts/1417520763708679,16,3,0,Events
1447418488835258_1419498490177573,Facebook,"กองเทคโนโลยีสารสนเทศ ขอเชิญผู้ปกครองและผู้สนใจรับชมการถ่ายทอดสดพิธีพระราชทานปริญญาบัตร แก่ผู้สำเร็จการศึกษาจากมหาวิทยาลัยมหิดล ประจำปีการศึกษา 2567 ณ มหิดลสิทธาคาร มหาวิทยาลัยมหิดล
ผ่านระบบ IPTV ของมหาวิทยาลัย

📍ณ Cyber Space ชั้น 2 อาคารศูนย์การเรียนรู้มหิดล (MLC)

กองได้จัดเตรียมหน้าจอสำหรับรับชมไว้พร้อมเพื่อให้ทุกท่านสามารถร่วมเป็นส่วนหนึ่งในช่วงเวลาแห่งความภูมิใจนี้ 🎓",2025-10-08 05:44:20,https://www.facebook.com/1441935884600500/posts/1419498490177573,34,18,0,Systemic Annoucements
1447418488835258_1420594170068005,Facebook,"📣📣 กองเทคโนโลยีสารสนเทศขอเชิญนักพัฒนาระบบของส่วนงานหรือบุคลากรในสายงานที่เกี่ยวข้องในมหาวิทยาลัยมหิดลเข้าร่วมอบรมเชิงปฏิบัติการ
หลักสูตร การประยุกต์ใช้ Google Workspace for Educartion Plus สำหรับนักพัฒนาระบบ การเขียนโปรแกรมเพื่อการส่งอีเมลและการจัดการ 2FA ด้วย Google Authenticator

Online Training ผ่านระบบ Google Meet
👨‍💻 รับจำนวน 100 ท่าน
🗓️ วันพฤหัสบดีที่ 30 ตุลาคม 2568 เวลา 09.00 - 16.00 น.

วิทยากร
คุณพุทธรักษ์ มุลเมือง และ คุณวิธวินท์ ศรีเพียรพล จากบริษัท The S Curve Company Limited

รับสมัครตั้งแต่บัดนี้ - วันที่ 26 ตุลาคม 2568
https://muhr.mahidol.ac.th/Registration/project/detail_p.php?p=8kUwk1d4UVV
———————————————————————————
☎️ ติดต่อสอบถามเพิ่มเติมได้ที่ กองเทคโนโลยีสารสนเทศ โทร 0-2849-6022",2025-10-09 06:37:34,https://www.facebook.com/1441935884600500/posts/1420594170068005,16,3,0,Events
1447418488835258_1421933006600788,Facebook,"📣 นักศึกษามหาวิทยาลัยมหิดล รับสิทธิ์ใช้ Gemini ใน Google AI Pro ฟรี 1 ปี 📢
🔥 ยืนยันรับสิทธิ์ตั้งแต่วันนี้ - 9 ธันวาคม 2568 🔥
https://one.google.com/ai-student

🚨🚨 หากใกล้ครบกำหนดใช้งานฟรี 1ปี แล้วไม่ประสงค์ใช้งานต่อเนื่อง อย่าลืมยกเลิก Subscription ให้ทันเวลา เพื่อป้องกันค่าใช้จ่ายที่อาจเกิดขึ้นกันนะครับ 🚨🚨",2025-10-10 12:21:11,https://www.facebook.com/1441935884600500/posts/1421933006600788,425,732,5,Promotions&Special deals
1447418488835258_1423685446425544,Facebook,"ขั้นตอนการรับสิทธิ์ Gemini บน google AI Pro
นักศึกษามหาวิทยาลัยมหิดล รับสิทธิ์ Gemini ฟรี 1 ปี 🤩
ยืนยันรับสิทธิ์ตั้งแต่วันนี้ - 9 ธันวาคม 2568
 #geminiai #มหิดล #mahidol",2025-10-12 04:29:23,https://www.facebook.com/reel/2667856720223517/,40,32,0,Guides
1447418488835258_1425531072907648,Facebook,"📣Exclusive for Mahidol University Students!
Get 1 Year of Free Access to Google AI Pro with Gemini.
Confirm your eligibility now — available until December 9, 2025.
🔥🔥🔥
Recommended Benefits of Gemini
• Homework and Exam Assistance
   Analyze entire textbooks — up to 1,500 pages — and get help preparing for exams.
• Writing Support
   Generate first drafts, review feedback, and refine your ideas effortlessly.
• Video Creation
   Turn plain text into dynamic videos powered by Veo 3.
• NotebookLM
   Access audio summaries and up to 5× more reference materials.
• Cloud Storage
   Get 2 TB of storage across Google Photos, Drive, and Gmail.
👇👇👇
How to Confirm Your Eligibility
1. Scan the QR code to confirm your eligibility.
2. Log in and fill out the required details.
(Use your Mahidol University email address: firstname.lastname3letters@student.mahidol.ac.th)
🚨🚨🚨
Note: The free access period lasts for 1 year from your registration date.",2025-10-14 04:21:01,https://www.facebook.com/1441935884600500/posts/1425531072907648,8,15,0,Promotions&Special deals
1447418488835258_1425662426227846,Facebook,"‼️ โปรดระวัง‼️ อีเมลหลอกลวง Phishing Mail
🔴 คำแนะนำ
ถ้าได้รับอีเมลดังกล่าว อย่าหลงเชื่อ คลิก Link หรือให้ข้อมูลใด ๆ ทั้งสิ้นหากเข้าเว็บไซต์ดังกล่าวไปแล้วให้ทำการเปลี่ยน Password อีเมลได้ที่
👉 https://myinternet.mahidol.ac.th/",2025-10-14 08:17:05,https://www.facebook.com/1441935884600500/posts/1425662426227846,15,23,1,Warning annoucements
1447418488835258_1430292432431512,Facebook,"📣Exclusive for Mahidol University Students!
Get 1 Year of Free Access to Google AI Pro with Gemini.
Confirm your eligibility now — available until December 9, 2025.
🔥🔥🔥
Recommended Benefits of Gemini
• Homework and Exam Assistance
   Analyze entire textbooks — up to 1,500 pages — and get help preparing for exams.
• Writing Support
   Generate first drafts, review feedback, and refine your ideas effortlessly.
• Video Creation
   Turn plain text into dynamic videos powered by Veo 3.
• NotebookLM
   Access audio summaries and up to 5× more reference materials.
• Cloud Storage
   Get 2 TB of storage across Google Photos, Drive, and Gmail.
👇👇👇
How to Confirm Your Eligibility
1. Scan the QR code to confirm your eligibility.
2. Log in and fill out the required details.
(Use your Mahidol University email address: firstname.lastname3letters@student.mahidol.ac.th)
🚨🚨🚨
Note: The free access period lasts for 1 year from your registration date.",2025-10-19 03:52:29,https://www.facebook.com/reel/1478487400051417/,14,4,0,Promotions&Special deals
1447418488835258_1432274785566610,Facebook,"🎉🎉🎉 กลับมาอีกครั้งกับคอร์ส Up Skill ปี 68-69  จากกองไอที : โครงการอบรมเชิงปฏิบัติการ IT Training หลักสูตร Tech & Innovation สำหรับผลิตสื่อการเรียนรู้ ประจำปีงบประมาณ 2569 งานพัฒนาสื่อผสม กองเทคโนโลยีสารสนเทศ มหาวิทยาลัยมหิดล
 💥 ฟรี! ฟรี! ฟรี! 💥 
🔴เดือนพฤศจิกายน 2568 คอร์ส “360 Degrees Learning Area”  
🔴เดือนพฤษภาคม 2569 คอร์ส “The Power of AI in Creating Learning & Public Relations Media”
🔴เดือนสิงหาคม 2569 คอร์ส “Upgrade Skills : Adobe for Educator”
***สำหรับบุคลากรและนักศึกษาของมหาวิทยาลัยมหิดล เท่านั้น!***
⏰ส่วนวัน/เวลา/รายละเอียดการรับสมัครของแต่ละคอร์ส กดติดตามไว้ได้เลย แล้วทางกองจะแจ้งรายละเอียดอีกทีครับ🙏🙏🙏
☎️ สอบถามเพิ่มเติม ติดต่อ กองเทคโนโลยีสารสนเทศ มหาวิทยาลัยมหิดล ศาลายา
โทรศัพท์. 0-2849-6027
🙋‍คุณเฉลิมพล, คุณวิริยา
📖 ติดตามรายละเอียดการอบรมได้ที่ https://muit.mahidol.ac.th/",2025-10-21 04:27:09,https://www.facebook.com/1441935884600500/posts/1432274785566610,10,14,0,Events
1447418488835258_1432427778884644,Facebook,"🌟 ขอเชิญบุคลากรและนักศึกษา มหาวิทยาลัยมหิดล ร่วมอบรม!

โครงการอบรมเชิงปฏิบัติการ IT Training หลักสูตร Tech & Innovation สำหรับผลิตสื่อการเรียนรู้ ประจำปีงบประมาณ 2569
💥 ฟรี! ฟรี! ฟรี! 💥

🎯 คอร์ส “360 Degrees Learning Area”
📅 วันอังคารที่ 20 พฤศจิกายน 2568
📍 มหาวิทยาลัยมหิดล (ศาลายา)

👩‍🏫 สำหรับ บุคลากรและนักศึกษา มหาวิทยาลัยมหิดล
🧠 ไม่ต้องมีพื้นฐานก็เรียนได้!
💥 รับจำนวนจำกัดเพียง 40 ท่านเท่านั้น! 💥

🔍 สิ่งที่คุณจะได้เรียนรู้

✨ เจาะลึกเทคโนโลยี VR และ Panorama
🧩 ฝึกใช้โปรแกรม 3D Vista เพื่อสร้างระบบนำชมเสมือนจริง
🏫 ปฏิบัติจริง! สร้าง ห้องเรียนเสมือนแบบ 360 องศา
🎨 เรียนรู้การแทรกวัตถุ กำหนดคุณสมบัติ และเชื่อมโยงพื้นที่ห้องเรียนต่าง ๆ
🌐 ปิดท้ายด้วยเทคนิคการ นำผลงานขึ้นใช้งานบนเว็บไซต์

📅 เปิดรับสมัคร

ตั้งแต่วันที่ 1 – 14 พฤศจิกายน 2568

✍️ ลงทะเบียนได้ที่:
🔗 https://muhr.mahidol.ac.th/Registration/project/detail_p.php?p=8kUwkFewUVU

☎️ สอบถามเพิ่มเติม:
กองเทคโนโลยีสารสนเทศ มหาวิทยาลัยมหิดล ศาลายา
โทร. 0-2849-6027
ติดต่อคุณเฉลิมพล, คุณวิริยา

📖 รายละเอียดเพิ่มเติม:
🌐 https://muit.mahidol.ac.th/",2025-10-21 08:40:38,https://www.facebook.com/1441935884600500/posts/1432427778884644,4,1,1,Events
